pitch,yaw,x,y,z,state
-78.12,109.87,-6,9,-7,1
-78.06,109.75,-2,11,-3,1
-78.06,109.81,7,13,-4,1
-78.06,109.75,1,1,-8,1
-78.12,109.06,0,8,-5,1
-78.19,108.31,0,-6,-12,1
-78.37,106.06,0,15,-1,1
-78.44,105.87,-5,44,5,1
-78.31,105.62,-1,9,-7,1
-78.25,106.31,-7,11,-6,1
-78.31,106.69,5,2,-7,1
-78.31,106.56,1,9,-1,1
-78.31,106.62,-2,5,-5,1
-78.37,106.62,0,2,-2,1
-78.31,106.87,1,2,0,1
-78.25,107.75,6,9,-1,1
-78.06,109,3,7,0,1
-78.06,109.37,-2,16,5,1
-78.06,110,0,6,-9,1
-78,110.62,1,25,-11,1
-78.31,108,-1,13,0,1
-78.5,107,0,4,0,1
-78.81,105.69,-5,34,62,1
-79.19,105.87,-5,31,-18,1
-79.75,109.19,-2,14,-16,1
-79.81,114.94,-6,1,-18,1
-79.62,119.56,0,-13,-13,1
-79.06,122.12,4,-36,-17,1
-78.56,122.56,-2,-5,-1,1
-78.5,121.62,-2,-13,0,1
-78.56,118.81,25,-54,12,1
-78.75,116.5,4,23,-16,1
-79.44,116.69,17,125,23,1
-79.25,119,-11,2,-1,1
-79.25,121.81,-5,22,-8,1
-79,123.69,0,0,-1,1
-79.06,125.87,-3,-7,-2,1
-78.87,126.56,-7,-12,-9,1
-79,125.75,8,-12,-2,1
-78.94,127,0,-5,1,1
-78.69,126.56,-12,16,5,1
-78.5,125.69,10,0,11,1
-78.5,126.19,-2,19,3,1
-78.69,126.25,-9,21,8,1
-78.81,125.56,3,-3,-5,1
-78.69,125.31,5,7,0,1
-78.56,124.31,-5,-5,0,1
-78.37,121.5,-4,-13,5,1
-78.5,118.94,-7,-14,6,1
-79.56,114.5,-16,26,18,1
-81.37,101.75,16,58,22,1
-83.06,86.81,-4,25,0,1
-83.5,6.37,6,-41,-11,1
-82.37,92.94,18,-54,-20,1
-81.94,93.5,1,-10,5,1
-82.31,85.87,-17,56,-11,1
-82.69,72.31,-9,18,11,1
-82.37,56,-36,44,-12,1
-82,39.75,79,50,83,1
-84.44,5.44,-259,-67,-113,1
-83.37,6.56,-4,-60,-76,1
-82.81,88.87,12,1,-30,1
-82.12,106.75,-28,60,-59,1
-82.12,118.19,-25,106,-30,1
-81.5,124.5,-25,49,-26,1
-80.19,124.87,-8,17,-44,1
-79,129.31,62,-81,-34,1
-78.19,130.25,-21,71,14,1
-80.56,110.81,112,-59,7,1
-81.12,95.37,164,54,142,1
-80.94,113.75,-115,-60,-88,1
-78.56,112.62,9,154,-62,1
-77.06,121.56,-30,-70,-27,1
-77.5,122.19,-36,32,-22,1
-77.56,124.44,12,14,16,1
-77.19,124.37,-26,1,21,1
-77.62,118.19,-16,30,17,1
-77.06,118.94,0,32,10,1
-76.87,119.37,-5,37,5,1
-76.81,120.87,-4,35,-7,1
-76.44,122,28,-2,14,1
-76.5,120.56,6,-27,3,1
-76.69,120.12,3,121,-16,1
-76.5,119.25,11,70,14,1
-76.75,118.5,19,83,35,1
-76.75,118.5,13,25,-8,1
-77,119.25,1,6,0,1
-77,119.62,-6,10,11,1
-77.06,119.69,2,11,10,1
-77.12,119.62,-2,0,1,1
-77.19,119.25,-1,8,2,1
-77.19,119,-3,6,0,1
-77.31,118.44,0,20,13,1
-77.5,120.37,-27,39,-1,1
-77.87,121.62,-1,6,0,1
-78.37,121.94,-1,-15,-19,1
-78.44,120.75,-8,-48,-23,1
-78.44,118.5,11,-60,-12,1
-78.19,118.25,-10,18,-15,1
-78.69,114.12,-15,17,7,1
-78.81,114.81,6,10,0,1
-78.37,118,-15,13,-7,1
-78.25,118.62,-7,18,0,1
-78.25,118.94,1,-3,0,1
-78.25,119.06,-1,6,4,1
-78.25,119.37,-5,1,2,1
-78.25,119.25,1,10,10,1
-78.25,119.37,-1,0,3,1
-78.25,119.25,0,-3,6,1
-78.25,119.19,2,3,2,1
-78.25,119.06,-1,6,8,1
-78.25,118.81,-1,-3,0,1
-78.25,118.87,-2,0,6,1
-78.25,118.87,0,5,3,1
-78.25,118.75,7,-4,2,1
-78.25,118.69,0,0,3,1
-78.25,118.62,2,0,2,1
-78.25,118.5,2,13,6,1
-78.25,118.5,-1,0,3,1
-78.25,118.62,-5,0,4,1
-78.25,118.62,-1,3,4,1
-78.25,118.56,1,7,6,1
-78.25,118.37,-1,0,1,1
-78.25,118.25,0,0,3,1
-78.25,118.37,1,0,0,1
-78.25,118.44,0,0,-2,1
-78.19,119.25,-5,11,3,1
-78.12,119.81,-2,0,0,1
-78.06,120.62,1,-5,-3,1
-78.19,120.19,10,-11,-11,1
-78.31,119.75,4,0,4,1
-78.37,119.56,-2,-1,5,1
-78.37,119.06,-2,5,9,1
-78.37,118.44,2,-1,-2,1
-79.06,113.81,0,45,19,1
-79.31,114,6,18,-3,1
-79.19,116.19,15,-2,-5,1
-78.81,119.06,-3,-36,-21,1
-78.69,117.5,3,14,0,1
-79,114.56,13,-18,-17,1
-78.31,115.94,-31,-26,-10,1
-78.87,111.06,-24,11,5,1
-81.06,96.12,146,66,12,1
-81.44,97.81,29,-15,7,1
-79.81,108.12,1,21,4,1
-78.87,113.69,-8,9,1,1
-78.62,116.87,11,28,24,1
-78.19,118.94,0,-3,-2,1
-77.75,121.44,2,-31,-3,1
-77.25,122.81,-6,2,0,1
-77.31,122.06,12,-21,0,1
-77.06,121.19,-22,12,-6,1
-77.19,120.37,-6,-6,9,1
-77.62,118.12,9,4,-4,1
-77.37,119,-8,15,22,1
-77.69,118.37,14,7,-1,1
-77.56,119.37,0,2,-4,1
-77.69,120.06,4,11,3,1
-77.56,120.44,5,-4,-7,1
-77.37,121,0,0,12,1
-77.44,120.37,-2,5,-4,1
-77.25,121.31,-18,6,5,1
-77.5,120.75,3,7,-3,1
-77.56,122.12,0,27,1,1
-77.62,118.69,-1,24,10,1
-78.12,118.69,4,-12,1,1
-78.31,119.81,-1,-15,5,1
-78.31,120.19,-8,-5,-14,1
-78.25,120.56,-19,13,2,1
-78.37,119.81,-5,0,1,1
-78.5,119.75,4,11,7,1
-78.44,120.25,-1,3,5,1
-78.44,121,0,5,7,1
-78.37,121.19,0,-9,-7,1
-78.44,121.56,-5,12,9,1
-78.81,118.69,39,50,22,1
-78.25,119.5,9,58,0,1
-78.19,119.5,-13,6,-4,1
-78.44,119.25,15,17,8,1
-78.44,119.94,-9,13,0,1
-78.44,120.37,-1,33,8,1
-78.44,121,-11,-28,-3,1
-78.44,120.37,-5,2,8,1
-78.44,120.12,4,-3,1,1
-78.37,120.44,-3,-8,4,1
-78.19,121.25,2,9,8,1
-78.06,121.81,-3,2,2,1
-78,122.06,1,0,9,1
-78,122.5,1,-1,1,1
-78,122.87,-1,0,-1,1
-78.06,122.87,0,4,5,1
-78.06,123.19,-6,-7,4,1
-78.31,123.37,4,30,15,1
-78.25,124.62,1,-2,2,1
-78.44,124.69,0,12,4,1
-78.56,124.87,-6,-14,3,1
-78.69,124.19,11,4,0,1
-78.56,124.75,-7,-3,0,1
-78.56,126.56,1,14,-8,1
-78.31,127.37,-6,22,6,1
-78.44,126.94,-5,-19,4,1
-78.5,126.19,10,-36,-7,1
-78.37,125.87,-4,-29,0,1
-78.37,125.06,16,18,3,1
-78.69,122.06,25,-20,12,1
-78.75,122,5,28,-1,1
-79,121.75,2,26,9,1
-79.12,121.94,-2,16,10,1
-79.37,123.25,0,-5,4,1
-79.56,124.12,10,-21,-8,1
-79.5,124.94,2,12,-3,1
-79.62,125.12,6,-1,4,1
-79.62,124.81,20,-12,-8,1
-79.62,127.12,-2,22,-18,1
-79.12,127.31,1,2,-1,1
-79.19,125.87,-10,-3,-2,1
-79.25,124.56,0,-3,-2,1
-79.19,124.37,1,16,2,1
-79.25,124.69,-1,1,0,1
-79.56,125.5,0,26,-5,1
-79.75,126.44,-5,-7,-3,1
-79.5,126.25,-6,-9,-1,1
-79.62,126.5,0,7,-9,1
-79.69,127.44,-2,2,-3,1
-79.56,126.75,0,-7,2,1
-79.56,124.87,19,-14,0,1
-78.94,123.62,30,-50,-3,1
-78.31,121.31,4,-20,-33,1
-78.25,118.31,-7,-40,-14,1
-77.56,117,-20,106,12,1
-78.75,116.62,-19,35,18,1
-78.87,115.44,-5,20,8,1
-78.94,114.12,2,8,12,1
-78.69,114.31,8,-8,11,1
-78.69,118.56,-2,8,9,1
-78.31,122.12,0,8,8,1
-78.06,124.56,16,-11,-17,1
-77.5,128.31,2,-4,-26,1
-76.87,130.12,5,-51,-14,1
-76.87,127.06,-22,18,-2,1
-77.25,124.12,9,-52,-19,1
-77.37,123.06,-6,40,10,1
-77.56,122.56,-4,20,11,1
-77.87,123,4,7,6,1
-77.87,123.31,4,19,8,1
-78,123.81,-7,6,1,1
-77.94,124.56,-2,12,-1,1
-78,125.12,1,3,6,1
-77.75,125.31,-5,3,7,1
-77.69,125.5,-10,17,2,1
-77.81,125.44,0,0,-4,1
-77.69,126.06,12,-16,-10,1
-77.62,126.62,-5,8,-5,1
-77.62,126.37,-4,-3,5,1
-77.75,125.87,1,11,2,1
-77.75,125.87,0,-2,0,1
-77.87,126.25,0,39,10,1
-78,126.06,6,0,3,1
-78,126.06,0,-3,4,1
-78,126.31,-3,1,5,1
-78,126.5,2,9,4,1
-78,126.25,2,-5,6,1
-78,125.87,3,-14,-2,1
-77.81,125.87,0,11,2,1
-77.75,126.06,-5,-2,0,1
-77.75,126.37,-2,-1,0,1
-77.81,126.56,3,-17,-1,1
-77.81,126.06,2,9,7,1
-77.75,126.19,-1,4,7,1
-77.75,126.06,-1,1,2,1
-77.75,126.37,2,-13,-2,1
-77.69,126.31,-2,-4,2,1
-77.75,125.81,0,2,0,1
-77.87,125.44,0,-19,-7,1
-77.81,124.56,6,-17,-6,1
-77.5,123.5,-7,19,3,1
-77.94,122.37,-2,15,17,1
-78.37,120.87,5,-5,6,1
-78.19,121.12,-5,-18,0,1
-78.25,120.69,4,1,11,1
-78.12,120.75,4,4,7,1
-77.69,121.94,-4,10,9,1
-77.62,123.62,6,-11,0,1
-77.25,124.5,-34,36,-5,1
-77.19,124.19,6,-30,6,1
-77.12,123.75,-4,16,3,1
-77.12,123.75,1,-7,2,1
-77.12,122.75,2,10,10,1
-77.19,122.31,-7,0,7,1
-77.25,122.12,9,-12,0,1
-77.19,122.87,2,26,24,1
-77.06,124.62,-22,26,-16,1
-77.06,124.81,8,-37,3,1
-77.31,123.87,5,18,9,1
-77.25,123.69,-3,20,9,1
-77.19,123.94,2,2,4,1
-77.06,124.56,6,-22,-6,1
-77.06,123.44,28,-32,13,1
-77.25,123.62,-14,3,12,1
-77.5,124.25,-1,42,-1,1
-77.44,126,2,-34,-9,1
-77.44,125.69,-3,89,11,1
-77.44,124.69,4,57,7,1
-77.31,125.94,-132,39,-23,1
-77.44,124.44,17,-22,9,1
-77.44,124.12,3,1,2,1
-77.44,124.06,5,5,15,1
-77.44,124,-3,-11,6,1
-77.5,124,0,19,6,1
-77.44,124.5,1,-11,-27,1
-77.37,124.31,0,5,5,1
-77.37,124.25,-1,7,6,1
-77.44,123.94,0,16,8,1
-77.56,123.5,5,-13,2,1
-77.5,123.06,5,0,9,1
-77.5,123.12,4,-16,-3,1
-77.44,123.31,-14,-15,14,1
-77.44,123.62,16,15,12,1
-77.5,124.12,-1,0,4,1
-77.5,123.81,6,10,10,1
-77.69,123.75,1,-4,0,1
-77.69,124.5,-3,17,3,1
-77.75,127.37,0,21,-1,1
-77.87,129.06,-15,33,1,1
-80.69,125.69,64,-37,7,1
-84,174.06,48,54,126,1
-85.69,3.69,114,0,-14,1
-83.44,174.25,-133,-165,-38,1
-81.75,111.62,4,-55,-112,1
-81.62,104.75,23,-51,-59,1
-82.75,108.12,-21,9,-6,1
-81.62,108.12,-20,-30,-24,1
-80.56,103.37,-46,117,-54,1
-79,105.12,-100,203,97,1
-79.19,106.31,-15,-3,-21,1
-78.37,111.37,-15,-51,-13,1
-78.94,108.62,24,-33,-8,1
-79.25,108.06,0,39,7,1
-79.69,102.19,1,-4,1,1
-80.12,96.69,4,22,4,1
-80.19,96.62,9,9,3,1
-79.37,104.31,-10,-37,-30,1
-78.62,109.56,10,-4,16,1
-78.06,112.94,-4,4,-7,1
-78.06,113.75,1,11,0,1
-78.06,113.87,0,-3,-1,1
-78,112.94,7,-1,7,1
-77.87,112.69,4,-3,4,1
-78,113.44,-7,5,1,1
-78.12,115.12,2,0,0,1
-78,115.56,1,-1,10,1
-77.94,115.31,11,-4,-5,1
-78,115.31,-1,11,-3,1
-77.94,114.75,12,-45,13,1
-78,115.44,-8,17,-4,1
-78,115.56,4,0,5,1
-77.94,115.5,-13,-2,-3,1
-77.94,115.12,8,-3,-1,1
-77.94,114.87,2,2,8,1
-78.06,115.62,-7,0,-6,1
-78.19,116,2,-10,5,1
-78.12,115.44,12,16,11,1
-78.19,116.06,-10,21,-22,1
-78.31,115.56,24,11,11,1
-78.37,115.94,47,42,29,1
-78.12,116.25,-91,23,-25,1
-78.31,116.31,6,-11,1,1
-78.25,116.5,-8,10,3,1
-78.12,117.19,1,-16,7,1
-77.87,115.69,23,21,19,1
-77.94,116.19,0,-9,0,1
-78,117.44,0,5,-3,1
-78,118.37,-60,55,48,1
-77.94,117.81,3,-9,9,1
-77.87,117.75,-1,16,-2,1
-77.87,117.87,-4,0,7,1
-77.87,117.62,-13,14,-6,1
-77.87,117.37,5,-27,0,1
-77.87,117.06,-7,12,15,1
-77.94,118.56,1,7,-4,1
-78,122.69,-6,-10,0,1
-77.81,119,-24,18,4,1
-77.69,118.06,9,-26,-1,1
-77.62,118.5,2,11,-1,1
-77.5,119.25,-7,16,2,1
-77.31,119.87,3,4,5,1
-77.19,119.62,-2,19,14,1
-77.25,119.62,1,-4,-3,1
-77.25,119.37,-1,13,9,1
-77.25,119.5,0,-3,0,1
-77.44,119.56,1,6,7,1
-77.56,119,-3,37,5,1
-77.62,119.25,-2,-26,0,1
-77.75,119,7,14,1,1
-77.56,119.62,6,0,3,1
-77.31,120.25,-2,12,3,1
-77.31,120.25,0,25,6,1
-77.37,120.12,-2,1,3,1
-77.44,119.87,-2,16,5,1
-77.44,120.06,-10,10,1,1
-77.31,120.44,-5,0,5,1
-77.19,120.19,-3,10,2,1
-77.19,120.25,0,5,1,1
-77,120.5,-1,2,7,1
-77,120.37,-4,13,11,1
-77.06,119.69,-6,26,15,1
-77.19,118.31,6,12,2,1
-77.12,118.19,5,2,8,1
-77.19,117.94,-6,9,4,1
-77.12,117.87,0,-2,14,1
-77.12,117.94,-10,-4,9,1
-77.19,117.69,0,6,5,1
-77.19,117.44,5,5,1,1
-77.25,117.19,-3,3,5,1
-77.31,116.87,-10,11,4,1
-77.25,116.87,-3,8,5,1
-77.25,117.31,-2,2,1,1
-77.12,118,2,13,8,1
-76.94,117.94,4,-1,2,1
-76.94,117.94,1,-4,2,1
-76.94,117.69,-5,12,1,1
-76.94,117.62,8,-2,7,1
-76.87,117.75,-6,-1,-3,1
-76.87,117.75,-1,-1,6,1
-76.87,117.75,-4,-3,0,1
-76.87,117.69,0,3,7,1
-76.87,117.69,0,2,5,1
-76.87,117.94,-1,-2,7,1
-76.87,117.87,0,16,2,1
-76.87,117.94,-12,7,5,1
-77,118.37,1,1,11,1
-77.19,117.81,-2,14,8,1
-77.87,115.87,-7,32,2,1
-78.31,113.31,5,-1,1,1
-78.94,110.81,6,-9,5,1
-79.12,110.44,13,29,-3,1
-79.44,113.19,-2,37,18,1
-79.12,115.75,-7,21,1,1
-77.62,120.56,5,62,-20,1
-75.94,124.87,-15,-26,-20,1
-75.81,123.37,7,-21,-28,1
-77.81,119.5,-15,13,-10,1
-80,116.87,111,70,30,1
-79.87,135.94,25,-122,-83,1
-78.81,143.56,27,-148,-10,1
-77.69,141.81,-54,-27,-87,1
-77.62,143.19,-82,82,77,1
-78.75,147.62,10,85,26,1
-79.12,140.25,21,117,-13,1
-79.06,120.12,45,-45,-29,1
-79.12,102.75,8,37,-146,1
-77.94,85.62,31,-25,17,1
-76.37,82.06,-190,-36,146,1
-76.44,68.44,150,-78,82,1
-80.37,88.06,-82,-9,61,1
-79.69,123.87,-119,-26,69,1
-77.5,125,18,28,-1,1
-76.94,125.62,-8,6,0,1
-77.5,121.87,0,9,18,1
-77.87,119.12,-6,-6,13,1
-78.06,117.06,-2,24,13,1
-78,119.31,-1,42,6,1
-77.94,119.69,-4,-50,-5,1
-78.31,116.25,-1,-16,2,1
-78.5,115.19,-16,46,6,1
-78.81,115.37,-2,-6,2,1
-78.94,114.75,0,5,7,1
-79.19,114.19,0,4,-5,1
-79.19,115.37,-26,-4,1,1
-79.12,116.06,5,0,8,1
-79.12,117.06,-4,10,6,1
-79.12,117.69,3,19,0,1
-79.19,117.12,0,-5,0,1
-79.19,116.75,0,0,2,1
-79.19,116.06,0,3,0,1
-79.25,115.75,-3,6,3,1
-79.19,116.62,0,9,1,1
-79.25,116.81,-6,10,5,1
-79.37,116.81,9,2,1,1
-79.25,117.25,-1,11,10,1
-79.44,118.06,-6,19,8,1
-79.44,120.12,12,10,-4,1
-79.31,122.12,-1,-18,-9,1
-79.25,122.69,4,0,-6,1
-79.31,122.25,5,-5,4,1
-79.31,121.75,0,9,2,1
-79.31,121.44,-4,4,3,1
-79.25,121.56,-1,3,0,1
-79.19,121.87,-4,12,1,1
-79.12,122.12,0,13,5,1
-79.06,122.69,0,12,4,1
-78.94,123.25,-3,20,4,1
-78.81,122.62,0,0,0,1
-78.62,122.12,2,4,-8,1
-78.81,120.12,-10,32,21,1
-79.25,117.62,11,-6,-16,1
-79.5,115.62,15,-5,16,1
-79.44,116.12,0,4,2,1
-79.44,116.94,-11,16,-6,1
-79.37,118.31,-4,5,-8,1
-79.69,120.25,14,13,1,1
-79.69,122.19,-11,0,1,1
-79.69,122.94,1,10,4,1
-79.81,122.19,-1,-1,-3,1
-79.94,120.31,9,15,7,1
-79.94,118.81,-7,9,10,1
-79.87,119.37,0,-10,-6,1
-79.81,119.31,0,0,9,1
-79.81,119.94,5,4,7,1
-79.75,120.06,13,6,11,1
-79.75,120.25,8,-25,-7,1
-79.69,119.44,-6,21,10,1
-79.69,120.31,0,-12,1,1
-79.69,119.94,-2,-14,-4,1
-79.94,118.75,8,22,13,1
-80.19,119.31,-8,15,0,1
-80.75,119.31,16,-6,6,1
-81.44,114.06,17,-48,-7,1
-82.31,106.56,-35,-17,9,1
-82.06,103.5,-7,58,-26,1
-80,96.81,-3,70,-55,1
-79.87,104.31,-28,64,19,1
-81.31,101.44,96,-21,72,1
-82.12,77.69,113,36,129,1
-81.87,64.06,54,42,49,1
-84.44,5.5,-399,-17,-201,1
-82.62,85.25,-43,151,-57,1
-81.94,96.19,-13,-37,-14,1
-81.69,99.25,-29,16,-18,1
-82.06,100.94,-28,76,-18,1
-81.06,93.19,-91,199,-75,1
-79.81,96.87,8,15,22,1
-78.19,102.12,-2,-16,12,1
-77.69,105.06,3,-13,41,1
-77.44,107.87,-14,1,23,1
-77.62,110.56,-18,7,2,1
-77.69,111.56,0,12,4,1
-77.75,111.5,0,-5,-3,1
-77.87,110.94,3,8,1,1
-77.81,111.75,3,6,0,1
-77.81,112.12,0,7,4,1
-77.62,112.44,0,-8,5,1
-77.5,113.06,-8,10,11,1
-77.5,112.94,1,2,9,1
-77.44,112.94,-1,7,3,1
-77.5,112.56,0,-2,-2,1
-77.56,112.12,-2,0,-2,1
-77.56,111.94,0,-4,0,1
-77.56,111.75,1,0,7,1
-77.56,111.62,-3,7,0,1
-77.56,111.69,2,8,6,1
-77.56,111.62,-4,1,1,1
-77.56,111.75,2,6,3,1
-77.56,111.81,0,15,12,1
-77.56,112.25,-1,4,4,1
-77.5,112.87,1,2,0,1
-77.44,113.25,-2,8,4,1
-77.44,113.37,4,5,2,1
-77.44,113.12,-4,1,0,1
-77.5,112.31,-1,-1,-4,1
-77.69,111.87,-4,17,6,1
-77.75,111.87,0,5,2,1
-77.81,112.31,0,18,4,1
-77.81,112.94,0,3,6,1
-77.81,113.5,-1,6,7,1
-77.81,114.12,2,7,9,1
-77.62,114.56,0,1,2,1
-77.62,114.81,4,6,5,1
-77.62,114.81,1,-10,-1,1
-77.75,114.69,-5,1,4,1
-77.94,113.19,-2,8,7,1
-77.94,112.25,1,-9,0,1
-77.94,112,-4,-1,-3,1
-77.94,111.56,-3,11,2,1
-78,111.69,-5,-5,0,1
-78.19,111.06,2,10,3,1
-78.25,110.94,-1,8,5,1
-78.37,110.37,6,12,7,1
-78.37,110.19,1,12,13,1
-78.37,110.31,-8,1,15,1
-78.44,108.5,1,-8,7,1
-78.37,109.62,-12,7,10,1
-78.31,110.19,-3,1,10,1
-78.31,110.37,-2,14,5,1
-78.19,111.69,1,-18,-6,1
-78.06,113,-11,-1,1,1
-77.94,113.75,1,0,1,1
-77.94,113.75,-5,1,3,1
-78.06,112.37,0,9,7,1
-78.12,111.69,2,-12,1,1
-78.19,111.69,-2,-8,8,1
-78.19,111.5,0,11,6,1
-78.19,111.62,0,-2,2,1
-78.25,111.44,-2,13,3,1
-78.25,111.62,-3,-4,0,1
-78.31,111.25,0,3,2,1
-78.31,111.12,-4,5,5,1
-78.5,111.62,-4,4,11,1
-78.56,112.19,-1,9,6,1
-78.62,112.94,-1,7,6,1
-78.56,113.56,2,-4,0,1
-78.5,113.94,1,-1,6,1
-78.31,114.06,0,12,1,1
-78.12,114.75,-1,6,4,1
-78.06,114.75,1,5,-4,1
-77.94,115.12,1,-2,4,1
-77.94,114.94,2,-9,0,1
-77.94,114.62,-1,0,2,1
-77.94,114.5,-2,0,7,1
-77.94,114.31,1,1,4,1
-77.94,114.31,-1,4,4,1
-77.94,114.5,-6,-4,-1,1
-77.94,114.31,0,3,2,1
-77.87,114.37,-2,-3,0,1
-77.87,114.31,0,2,4,1
-77.87,114.25,4,5,2,1
-77.94,114,-1,4,5,1
-77.94,114.12,0,12,4,1
-77.94,113.94,0,10,8,1
-78,113.94,-1,4,6,1
-78,113.69,-7,10,15,1
-77.87,112.56,-27,26,6,1
-77.87,112.12,-1,15,10,1
-77.94,112.62,-1,17,10,1
-77.94,113.62,10,-11,6,1
-77.94,113.5,-4,1,5,1
-78,113.69,-1,3,3,1
-78,113.75,-1,18,6,1
-77.94,114.31,0,7,4,1
-77.94,114.81,-1,3,6,1
-77.94,114.87,-1,1,2,1
-77.94,115,1,-5,2,1
-77.87,115,0,3,2,1
-77.87,115.06,0,1,2,1
-77.87,114.87,0,5,-1,1
-77.87,114.94,-2,-8,0,1
-77.87,114.81,-1,5,2,1
-77.87,114.75,-3,8,8,1
-77.87,114.87,-3,7,9,1
-77.87,114.94,-3,5,6,1
-77.94,114.87,2,1,3,1
-77.94,114.87,-1,8,4,1
-77.87,114.94,-1,2,6,1
-77.87,114.87,-3,8,6,1
-77.87,114.81,-6,6,8,1
-77.87,114.69,1,5,3,1
-77.87,114.69,0,0,4,1
-77.87,114.81,-8,-1,0,1
-77.87,114.87,0,4,6,1
-77.87,114.94,-2,6,6,1
-77.87,115.12,-1,1,6,1
-77.87,115.19,-3,7,8,1
-77.87,115.31,-2,0,2,1
-77.87,115.31,-1,1,10,1
-77.87,115.37,2,-8,0,1
-77.87,115.44,1,10,7,1
-77.69,116.06,4,-3,4,1
-77.44,117.37,-7,9,8,1
-77.37,118.5,0,27,8,1
-76.94,121,-2,12,8,1
-76.31,123.69,-7,-29,-8,1
-76.37,124.06,3,25,0,1
-76.69,121.87,30,4,-4,1
-76.56,121.62,-8,-3,-13,1
-76.75,121.75,3,3,0,1
-77.06,122.31,14,5,-2,1
-77.25,122.19,7,21,2,1
-77.37,122.94,0,-6,0,1
-77.12,123.25,4,18,2,1
-77,123.87,-5,18,6,1
-76.94,124.19,-4,-9,-1,1
-76.87,124.44,4,-5,5,1
-76.81,124.75,4,3,2,1
-76.81,125.06,0,-5,-4,1
-76.81,125.06,4,5,-3,1
-76.81,125.19,5,-6,-2,1
-76.81,125.06,-3,0,-2,1
-76.81,124.87,4,0,-3,1
-76.69,125.19,4,-24,-9,1
-76.44,124.25,3,-19,-14,1
-76.37,121.37,-3,34,15,1
-77.06,123.44,7,55,-3,1
-77.44,129.12,-14,55,1,1
-78.06,131.19,-1,-23,-19,1
-80,129,-2,-39,1,1
-84.12,174.31,-53,16,77,1
-85,4.75,140,-73,9,1
-83.25,174.37,-147,-143,-116,1
-82.44,123.31,-31,80,5,1
-82.69,130.31,12,25,4,1
-82.19,130.06,-6,53,-7,1
-80.12,113.37,98,109,-82,1
-80.31,110.69,137,-199,75,1
-81.12,105.12,-31,-140,77,1
-82.81,86.56,78,-101,28,1
-83.81,5.31,-28,-69,37,1
-79.94,25.69,88,-25,1,1
-79.69,33.44,59,10,65,1
-82.87,56.06,-110,-69,135,1
-83.06,64.69,-131,-153,-138,1
-85.56,175.69,-19,-37,-69,1
-85.37,177.31,-7,-30,-49,1
-83.62,176.56,-2,26,21,1
-80.62,127.31,0,99,-8,1
-77.25,125.06,-161,-102,-69,1
-78,109.87,138,71,84,1
-77.19,112.12,74,8,78,1
-77.12,126.87,61,-233,102,1
-77.5,131.56,-24,-163,50,1
-77.44,126.69,-11,75,6,1
-77.62,103.87,39,15,-139,1
-77.06,81.75,222,139,272,1
-75.37,79.5,147,277,172,1
-75.5,109.5,-236,20,108,1
-76.44,108.5,34,63,67,1
-77.19,116.56,-9,37,-41,1
-78,120.81,-48,186,-28,1
-77.25,107.44,-35,151,-60,1
-77,98.06,-58,10,-42,1
-74.06,92.69,-57,135,66,1
-71,80.75,73,125,55,1
-71.75,91.94,-130,111,0,1
-69.81,92.37,-7,13,-45,1
-66.31,91.5,-20,136,-20,1
-64.19,89.06,-36,35,-71,1
-64.69,90.56,-31,36,-29,1
-65.44,93.12,-27,80,-2,1
-66.12,95.5,-28,60,7,1
-66.81,99.56,-26,-1,-32,1
-66.44,102.12,-12,36,-22,1
-65.69,103.56,-3,13,4,1
-65.62,101.94,-12,1,2,1
-65.37,102.06,8,15,-5,1
-65.81,101.62,21,-19,-12,1
-66,102.06,-21,-4,-17,1
-68.06,103.56,-1,34,4,1
-69.75,105.87,-24,-9,-40,1
-73.37,107.06,-37,57,0,1
-76.87,106.56,13,-5,-38,1
-79.25,91.31,-9,37,-57,1
-79.62,65.19,154,63,118,1
-81.19,86.44,-174,-242,-82,1
-80.19,92.62,42,-43,-19,1
-80.25,95.06,-6,-12,-35,1
-79.94,97.44,1,25,12,1
-79.94,98.81,1,-21,-10,1
-79.87,99.06,-3,37,-5,1
-79.5,101.75,0,-30,-2,1
-79,100.69,3,16,-4,1
-79.25,99.31,0,24,9,1
-79.5,99.81,4,1,0,1
-79.5,100.5,-2,27,0,1
-79.5,101.31,2,-3,-3,1
-79.37,101.69,-2,-14,-3,1
-79.31,101.44,-4,0,4,1
-79.56,101.44,3,15,4,1
-79.69,102.5,-3,4,0,1
-79.87,104.25,-3,0,-1,1
-79.87,105.94,2,-26,-4,1
-80.06,105.94,-4,4,10,1
-80.31,106.12,-4,21,4,1
-80.5,106.62,-1,0,2,1
-80.69,106.87,2,22,14,1
-80.44,107.62,-6,-20,-15,1
-80.25,106.81,-16,19,6,1
-80.75,100.69,2,7,23,1
-81,96.37,-2,-7,-10,1
-80.87,94.37,2,-4,3,1
-80.62,93.75,-8,1,-2,1
-80.12,96.44,-17,3,6,1
-80.25,99.31,-10,-28,5,1
-79.87,104,1,0,0,1
-79.5,106,-1,12,2,1
-79.37,106.25,0,-4,0,1
-79.37,106.19,0,5,0,1
-79.37,106.06,4,-11,0,1
-79.5,105.94,0,0,7,1
-79.62,105.81,-1,5,3,1
-79.62,105.87,-3,5,4,1
-79.62,105.62,0,17,8,1
-79.56,105.75,3,13,8,1
